,Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime,Percentage Difference (Correlated - Booles),Percentage Difference (Correlated - Independent),Percentage Difference (MC Correlated - Theoretical Correlated),Percentage Difference (MC Correlated - Theoretical Independent)
4355,drones_instance-31_network_10_deadline_14_corrsize_4,drones,31,4,1,10,14,3,50.416401358977694,0.3322722064200749,0.5886,33,0.9903,0.9904,0.9904,0.992856768415793,0.9919869068184114,0.9920923267571824,0.1527996063232422,0.6753716468811035,0.2680528163909912,0.01009693053311682,0.0,-0.17087305706607933,-0.1602288790803159
4356,drones_instance-31_network_1_deadline_10_corrsize_2,drones,31,4,1,1,10,2,28.396218894677627,0.9324517568870024,0.2599,33,0.3041,0.3093,0.3071,0.2329927383713235,0.291755869404034,0.3076816072082932,0.1515963077545166,0.2887654304504394,0.534796953201294,0.976880494952785,-0.7163790296320532,-0.18938691250185608,4.996460630402479
4358,drones_instance-31_network_1_deadline_10_corrsize_4,drones,31,4,1,1,10,3,40.898243446835146,0.8026670403217323,0.3144,33,0.5666,0.5775,0.5786,0.5141513782163665,0.577353671358699,0.5782558886509084,0.1577286720275879,0.3445448875427246,1.7886762619018557,2.073971655720707,0.19011406844106288,0.05947309870232021,0.21540418964760302
4359,drones_instance-31_network_1_deadline_11_corrsize_2,drones,31,4,1,1,11,2,25.505365107933294,0.9792765437372736,0.1096,33,0.9814,0.982,0.9814,0.9802740841478592,0.983604365653031,0.983161724605614,0.1530892848968505,0.2895488739013672,0.3193051815032959,0.0,-0.06113715100875625,-0.1795113720821243,-0.22461439301313924
4361,drones_instance-31_network_1_deadline_11_corrsize_4,drones,31,4,1,1,11,3,17.832945736037296,0.0303330377500056,0.9698,33,0.9958,0.9958,0.9958,0.9985474781896764,0.9961038481485406,0.9967178471540592,0.1499419212341308,0.6704294681549072,13.06799030303955,0.0,0.0,-0.09217183712182983,-0.030512969325222353
4362,drones_instance-31_network_1_deadline_12_corrsize_2,drones,31,4,1,1,12,2,35.08494426997758,0.7039265395608576,0.4384,33,0.6412,0.642,0.6447,0.577573243115711,0.6337812579503563,0.6463984656770074,0.1536169052124023,0.3420834541320801,1.332353591918945,0.5428881650380113,0.41879944160075006,-0.2634505470773037,1.6936159531012431
4363,drones_instance-31_network_1_deadline_12_corrsize_3,drones,31,4,1,1,12,3,35.4499539192611,0.9116779495380906,0.209,33,0.6467,0.651,0.6505,0.5871511338606572,0.6422478350235085,0.6446137343220315,0.1541008949279785,0.3165609836578369,1.1037392616271973,0.5841660261337301,-0.0768639508070801,0.904883271017442,1.2685880056097625
4364,drones_instance-31_network_1_deadline_12_corrsize_4,drones,31,4,1,1,12,3,47.57654607888703,0.9040901727237294,0.1927,33,0.6149,0.6198,0.6204,0.5615843837275201,0.6188704643449093,0.622910579542607,0.1568217277526855,0.3307013511657715,1.8378410339355469,0.8865248226950274,0.09671179883944776,-0.40467110615845064,0.24654024098817204
4365,drones_instance-31_network_1_deadline_13_corrsize_2,drones,31,4,1,1,13,2,9.93598090778934,0.5331497284947601,0.6827,33,0.8939,0.8939,0.8937,0.8616653986487379,0.8879847787571465,0.896354683001777,0.1520512104034423,0.2566025257110595,0.5325944423675537,-0.0223788743426181,-0.0223788743426181,-0.29704408658128656,0.639501090170472
4366,drones_instance-31_network_1_deadline_13_corrsize_3,drones,31,4,1,1,13,3,4.750129110041668,0.2618496431402611,0.7695,33,0.9979,1.0,1.0,1.0,0.9995566868631168,0.9995828136523714,0.1535770893096923,0.1986227035522461,1.8191514015197756,0.20999999999999908,0.0,0.04171863476285509,0.04433131368831722
4367,drones_instance-31_network_1_deadline_13_corrsize_4,drones,31,4,1,1,13,3,12.622736824254211,0.3182260599973275,0.7304,33,0.9917,0.9923,0.9919,0.9920592435475714,0.9916488067088364,0.9916106040807308,0.1529788970947265,0.2933187484741211,1.90560245513916,0.020163322915614273,-0.040326645831228546,0.029175916853437033,0.025324457219843898
4368,drones_instance-31_network_1_deadline_14_corrsize_2,drones,31,4,1,1,14,2,86.74578475096119,0.5297339745704975,0.6806,33,0.9034,0.9037,0.9037,0.8778453264377929,0.901138411214121,0.9037983708787356,0.1520540714263916,0.392052412033081,1.235264778137207,0.033196857364165874,0.0,-0.010885346767251752,0.2834556585016019
4369,drones_instance-31_network_1_deadline_14_corrsize_3,drones,31,4,1,1,14,3,33.72074990010548,0.3307058750250494,0.8099,33,0.8546,0.855,0.8554,0.8229274384750784,0.8556630086643396,0.8616111213640096,0.1538541316986084,0.2896342277526855,1.3414230346679688,0.0935234977788196,0.04676174888941629,-0.7261072438636411,-0.03074686279396684
4370,drones_instance-31_network_1_deadline_14_corrsize_4,drones,31,4,1,1,14,3,48.19841909046331,0.4769388110473319,0.5456,33,0.8294,0.8317,0.8346,0.7874871344636254,0.8258307472365933,0.8311464812227907,0.1564221382141113,0.292980432510376,4.158626317977905,0.6230529595015555,0.3474718427989472,0.4137932874681693,1.0507132474726428
4373,drones_instance-31_network_2_deadline_10_corrsize_4,drones,31,4,1,2,10,3,24.64232367183785,0.4618219230067866,0.4871,33,0.0913,0.15,0.151,0.1040462679236107,0.1935864687797134,0.1495636532704024,0.1546926498413086,0.3500807285308838,4.272937536239624,39.5364238410596,0.6622516556291397,0.9512229997334979,-28.20295945676384
4374,drones_instance-31_network_2_deadline_11_corrsize_2,drones,31,4,1,2,11,2,6.648408376619108,0.5738723891544901,0.6174,33,0.9886,0.9886,0.9882,0.9864289116384032,0.9877340604411106,0.9879623521016848,0.1502044200897216,0.7322607040405273,0.6072072982788086,-0.04047763610605819,-0.04047763610605819,0.024048562873421574,0.04715032978034867
4375,drones_instance-31_network_2_deadline_11_corrsize_3,drones,31,4,1,2,11,3,7.201604560941397,0.2709868421248932,0.5665,33,0.4427,0.4798,0.4913,0.3875709089297622,0.4658682146197971,0.4851739402137088,0.1538515090942382,0.3698890209197998,12.0228431224823,9.89212293914106,2.3407286790148607,1.2469081592288247,5.176426904173195
4376,drones_instance-31_network_2_deadline_11_corrsize_4,drones,31,4,1,2,11,3,46.90150705046445,0.6521545239185725,0.5721,33,0.8202,0.8235,0.8232,0.795259154592279,0.8326314414194855,0.8331876101560903,0.1541836261749267,0.2908737659454345,1.7212128639221191,0.3644314868804668,-0.03644314868804263,-1.213266539855477,-1.145704739976371
4377,drones_instance-31_network_2_deadline_12_corrsize_2,drones,31,4,1,2,12,2,18.963888513598626,0.1095428800569601,0.938,33,0.845,0.8464,0.8468,0.8078656862454269,0.8437179424945352,0.8462756149377842,0.1539452075958252,0.4305481910705566,1.036105394363403,0.21256495040151438,0.047236655644775145,0.06192549152288009,0.3639652226576231
4378,drones_instance-31_network_2_deadline_12_corrsize_3,drones,31,4,1,2,12,3,23.36884081271336,0.714240149516716,0.4305,33,0.9966,0.9966,0.9967,0.9983606236468764,0.9959789981857844,0.996083253218977,0.153818130493164,0.6908392906188965,0.6474740505218506,0.010033109260558743,0.010033109260558743,0.06187887840103149,0.0723388997908737
4380,drones_instance-31_network_2_deadline_13_corrsize_2,drones,31,4,1,2,13,2,28.31277588928001,0.8925966830518521,0.3157,33,0.996,0.9999,0.9999,0.9996184324867609,0.9995566868631168,0.9995581456598948,0.1512558460235595,0.2304737567901611,0.7456896305084229,0.3900390039003915,0.0,0.03418885289581479,0.034334747163034626
4381,drones_instance-31_network_2_deadline_13_corrsize_3,drones,31,4,1,2,13,3,20.06438384915921,0.649211854538073,0.4258,33,0.9971,0.9999,0.9999,1.0,0.9995312317919756,0.9995322160295284,0.1556179523468017,0.3559675216674804,0.2237536907196045,0.2800280028002825,0.0,0.03678207525469126,0.036880508853330364
4382,drones_instance-31_network_2_deadline_13_corrsize_4,drones,31,4,1,2,13,3,39.29330726033633,0.8837723464678686,0.3079,33,0.9874,0.9879,0.9874,0.9837494449417926,0.9860095965969112,0.9857953694788568,0.1546196937561035,0.2754731178283691,0.3301045894622803,0.0,-0.050638039295112916,0.16251068676759525,0.14081460432335674
4383,drones_instance-31_network_2_deadline_14_corrsize_2,drones,31,4,1,2,14,2,69.16096366028354,0.0213326258994575,0.9887,33,0.9354,0.9372,0.9432,0.9091038724962244,0.9280043702790444,0.9417159549771604,0.1511533260345459,0.2917582988739013,0.7988276481628418,0.82697201017812,0.6361323155216291,0.15734149945288467,1.6110718533668016
4384,drones_instance-31_network_2_deadline_14_corrsize_3,drones,31,4,1,2,14,3,23.88873137849909,0.5035894730242005,0.6771,33,0.998,0.998,0.998,0.9993518713319302,0.996531700498937,0.996554924619656,0.1695168018341064,0.664076566696167,0.223151683807373,0.0,0.0,0.14479713229899763,0.1471241985033041
4385,drones_instance-31_network_2_deadline_14_corrsize_4,drones,31,4,1,2,14,3,16.418171756476244,0.0622139336722225,0.555,33,0.9979,0.9989,0.9981,1.0,0.9978504060088252,0.9975204912857084,0.1554844379425048,0.2034354209899902,7.683319330215454,0.02003807233743893,-0.08015228934976684,0.058061187685760615,0.025006912250751006
4387,drones_instance-31_network_3_deadline_10_corrsize_3,drones,31,4,1,3,10,3,18.21349281572699,0.3442171784996264,0.8087,33,0.2469,0.2679,0.2703,0.1765106855391693,0.2493926240236443,0.265396595559547,0.1545894145965576,0.3261604309082031,1.0622005462646484,8.657047724750269,0.8879023307436026,1.8140600963570137,7.734878274641398
4390,drones_instance-31_network_3_deadline_11_corrsize_3,drones,31,4,1,3,11,3,48.72057768058898,0.705512998337559,0.5347,33,0.8833,0.9996,0.9996,0.5924102851834233,0.9994518986153796,0.999458536854597,0.1537537574768066,0.2047672271728515,0.8641741275787354,11.634653861544624,0.0,0.014151975330440858,0.014816064887995464
4391,drones_instance-31_network_3_deadline_11_corrsize_4,drones,31,4,1,3,11,3,24.436337190285,0.3935772851664798,0.4677,33,0.9464,0.9464,0.9463,0.9285558322560866,0.9431821588953978,0.9428323847816966,0.1567633152008056,0.7444560527801514,12.165822505950928,-0.01056747331712871,-0.01056747331712871,0.3664393129349477,0.32947702679934754
4392,drones_instance-31_network_3_deadline_12_corrsize_2,drones,31,4,1,3,12,2,30.046041882768677,0.9880379838322084,0.1089,33,0.4184,0.4338,0.4368,0.3719075554027819,0.443528522780143,0.4376220781281983,0.1524038314819336,0.4310302734375,0.8392720222473145,4.212454212454218,0.6868131868131874,-0.1882046996790955,-1.5404127243917043
4393,drones_instance-31_network_3_deadline_12_corrsize_3,drones,31,4,1,3,12,3,18.362376222648244,0.8582217671881783,0.358,33,0.6227,0.6287,0.6286,0.5784770939680753,0.6340452967432658,0.633965002819944,0.1531388759613037,0.3121764659881592,0.9077069759368896,0.9385937002863531,-0.015908367801461817,-0.8534843811555676,-0.8662578337998362
4394,drones_instance-31_network_3_deadline_12_corrsize_4,drones,31,4,1,3,12,3,11.383703939767267,0.650857501651249,0.5201,33,0.0865,0.152,0.1528,0.0614802061660983,0.1560055701218136,0.1579756440578001,0.1557941436767578,0.3263077735900879,1.05254864692688,43.390052356020945,0.5235602094240805,-3.3872016085079224,-2.0978862053753966
4396,drones_instance-31_network_3_deadline_13_corrsize_3,drones,31,4,1,3,13,3,73.60166380003,0.3536147914799207,0.6548,33,0.5933,0.5962,0.5986,0.5544981773660985,0.6118148616079438,0.6078647204223544,0.1579797267913818,0.3288896083831787,4.6796393394470215,0.8853992649515487,0.40093551620448864,-1.5477314437611724,-2.2076280668132022
4397,drones_instance-31_network_3_deadline_13_corrsize_4,drones,31,4,1,3,13,3,20.62683551611469,0.3996038252671373,0.5374,33,0.9782,0.9782,0.9782,0.9726334616543628,0.9777452739398282,0.9782329656188858,0.1554467678070068,0.2531230449676513,6.998747110366821,0.0,0.0,-0.0033700285101086586,0.04648600083538309
4398,drones_instance-31_network_3_deadline_14_corrsize_2,drones,31,4,1,3,14,2,44.98404834379436,0.71116974013456,0.489,33,0.7275,0.7329,0.7318,0.6919227953138074,0.741343664881801,0.7374907140283034,0.1511461734771728,0.3880994319915771,1.3988513946533203,0.5875922383164759,-0.15031429352281905,-0.7776324170952917,-1.3041356766604302
4399,drones_instance-31_network_3_deadline_14_corrsize_3,drones,31,4,1,3,14,3,39.6839514550294,0.8203233735611475,0.3638,33,0.9974,0.9984,0.9985,1.0,0.997712530121753,0.9973331975741672,0.1532599925994873,0.6712965965270996,0.879786491394043,0.1101652478718178,0.010015022533810716,0.11685552587209727,0.07886528575333712
4400,drones_instance-31_network_3_deadline_14_corrsize_4,drones,31,4,1,3,14,3,35.051299492936884,0.6755079899579158,0.4128,33,0.9965,0.9998,0.9998,1.0,0.9995535605800618,0.9995562983531991,0.1558156013488769,0.2328214645385742,0.8718736171722412,0.3300660132026375,0.0,0.024375039688025173,0.024648871768171886
4401,drones_instance-31_network_4_deadline_10_corrsize_2,drones,31,4,1,4,10,2,18.526784005519414,0.9770245307694244,0.1218,33,0.973,0.9731,0.973,0.9655269347673526,0.9725954652541432,0.972485845394773,0.1546027660369873,0.2802808284759521,0.3226239681243896,0.0,-0.01027749229187965,0.05284219992055175,0.04157602732340978
4403,drones_instance-31_network_4_deadline_10_corrsize_4,drones,31,4,1,4,10,3,26.48123669732593,0.1899682083841046,0.8913,33,0.8715,0.872,0.8716,0.8346832880868664,0.8650696906643419,0.8656375643463843,0.154146671295166,0.2660300731658935,1.4915239810943604,0.01147315282239433,-0.04589261128957732,0.6840793544763378,0.749232369855223
4404,drones_instance-31_network_4_deadline_11_corrsize_2,drones,31,4,1,4,11,2,29.090985562943537,0.8073671715136521,0.3227,33,0.8776,0.8773,0.8776,0.852921418305561,0.8806834986222608,0.8793091088566366,0.1553387641906738,0.3207192420959472,0.4141693115234375,0.0,0.03418413855971718,-0.19474804656296196,-0.3513558138401049
4405,drones_instance-31_network_4_deadline_11_corrsize_3,drones,31,4,1,4,11,3,24.21754026149025,0.1070759318683384,0.8263,33,0.9601,0.9611,0.9606,0.9424474875687596,0.9547114469426244,0.9570428187003092,0.1537389755249023,0.2839815616607666,10.77236819267273,0.0520508015823502,-0.052050801582338636,0.3703082760452684,0.613007813593126
4406,drones_instance-31_network_4_deadline_11_corrsize_4,drones,31,4,1,4,11,3,45.14804807026265,0.8802577010817535,0.2991,33,0.0478,0.1175,0.1188,0.0424341530316213,0.1304203667862322,0.113791901763014,0.1542084217071533,0.316486120223999,1.6498162746429443,59.764309764309765,1.0942760942761023,4.215570906553874,-9.781453523764476
4407,drones_instance-31_network_4_deadline_12_corrsize_2,drones,31,4,1,4,12,2,8.688194775623602,0.9896032877047825,0.0959,33,0.9977,0.9999,0.9999,1.0,0.9995566868631168,0.9995567147590324,0.1519269943237304,0.2036199569702148,0.2099287509918213,0.220022002200218,0.0,0.03433195729248982,0.034334747163034626
4408,drones_instance-31_network_4_deadline_12_corrsize_3,drones,31,4,1,4,12,3,23.491862929953367,0.8321151053798641,0.399,33,0.4271,0.4437,0.4464,0.3698405938081317,0.4396623712130633,0.4424408030473792,0.1537165641784668,0.3425014019012451,2.108705997467041,4.3234767025089695,0.6048387096774274,0.8869168800673866,1.5093254451023148
4409,drones_instance-31_network_4_deadline_12_corrsize_4,drones,31,4,1,4,12,3,26.822398325156875,0.8564002772697684,0.2344,33,0.9973,0.9973,0.9973,0.9988317907909988,0.9962738643691558,0.9962803815766902,0.1539328098297119,0.667776346206665,0.8630595207214355,0.0,0.0,0.10223788461945012,0.10289136978283303
4410,drones_instance-31_network_4_deadline_13_corrsize_2,drones,31,4,1,4,13,2,31.193446895936603,0.75103362838224,0.412,33,0.5503,0.559,0.5596,0.507596536467695,0.5726255159893681,0.5675544289933789,0.1504900455474853,0.3688268661499023,1.0034143924713137,1.6619013581129334,0.10721944245888741,-1.4214490695816562,-2.3276476035325366
4411,drones_instance-31_network_4_deadline_13_corrsize_3,drones,31,4,1,4,13,3,28.891194785138666,0.1619683718265191,0.7904,33,0.4616,0.4752,0.4742,0.418044199720432,0.4946469133658453,0.4713915165398921,0.1538989543914795,0.504256010055542,8.492849588394165,2.65710670603121,-0.2108814846056518,0.5922571615579765,-4.3118754461926
4412,drones_instance-31_network_4_deadline_13_corrsize_4,drones,31,4,1,4,13,3,4.265963288330977,0.0212275947949365,0.8413,33,0.9966,0.9996,0.9996,1.0,0.9994533423524156,0.9995162631704216,0.1527895927429199,0.1968202590942382,0.8853001594543457,0.30012004801920794,0.0,0.008377033771349228,0.014671633411812778
4413,drones_instance-31_network_4_deadline_14_corrsize_2,drones,31,4,1,4,14,2,23.028771563895017,0.943559528452488,0.2373,33,0.9976,0.9999,0.9999,1.0,0.9995566868631168,0.9995572802247076,0.1506922245025634,0.1985039710998535,0.7510261535644531,0.23002300230022688,0.0,0.03427540506975024,0.034334747163034626
4414,drones_instance-31_network_4_deadline_14_corrsize_3,drones,31,4,1,4,14,3,18.286337778693827,0.048991064795696,0.9745,33,0.9963,0.9963,0.9963,0.9983357091984592,0.9959616312383772,0.9960236270212388,0.1567857265472412,0.712472677230835,0.35546875,0.0,0.0,0.027739935637975752,0.033962537551213756
4415,drones_instance-31_network_4_deadline_14_corrsize_4,drones,31,4,1,4,14,3,29.588887800911422,0.897910485791118,0.2954,33,0.9979,0.9999,0.9999,1.0,0.9993911814332836,0.999391046065078,0.1528882980346679,0.2006092071533203,0.1898267269134521,0.2000200020002002,0.0,0.050900483540554785,0.050886945366172866
4416,drones_instance-31_network_5_deadline_10_corrsize_2,drones,31,4,1,5,10,2,58.152416539574745,0.211237061409,0.858,33,0.6587,0.6649,0.6652,0.5911956629350736,0.6455847935456875,0.6604442958983204,0.151564359664917,0.3313229084014892,1.359903335571289,0.9771497294046996,0.04509921828021151,0.7149284578592274,2.948768258315164
4418,drones_instance-31_network_5_deadline_10_corrsize_4,drones,31,4,1,5,10,3,4.772836779360942,0.7158763568198582,0.3995,33,0.5665,0.5816,0.5806,0.5116894838642565,0.5760433328095877,0.581338428088681,0.1538529396057129,0.33516526222229,1.6912074089050293,2.4285222183947646,-0.17223561832586995,-0.12718361844315615,0.7848203910458587
4419,drones_instance-31_network_5_deadline_11_corrsize_2,drones,31,4,1,5,11,2,24.73828363059416,0.7281992688774145,0.4192,33,0.8829,0.8829,0.8829,0.8606410139462654,0.8871141269278321,0.8861294689402838,0.1515531539916992,0.2576920986175537,0.4679751396179199,0.0,0.0,-0.36577969648700337,-0.4773051226449285
4420,drones_instance-31_network_5_deadline_11_corrsize_3,drones,31,4,1,5,11,3,24.681387027793143,0.4622933056732346,0.6836,33,0.7242,0.7409,0.7426,0.6776404277784952,0.7317546575207537,0.7398593920861092,0.1563491821289062,0.3693294525146484,1.7212457656860352,2.4777807702666417,0.2289253972528999,0.3690557384717018,1.4604554914147978
4421,drones_instance-31_network_5_deadline_11_corrsize_4,drones,31,4,1,5,11,3,2.2911522067151515,0.0103592269384121,0.9888,33,0.9984,1.0,1.0,1.0,0.9995566868631168,0.9996348174314208,0.1541600227355957,0.195542573928833,1.1454477310180664,0.16000000000000458,0.0,0.03651825685792032,0.04433131368831722
